"Plate","Well","WellID","SampleID","Host","Virus","Cross","Dilution","Letter.Code","Resistance","Light","Transfer","Date.of.Last.Transfer","RFU","date","short.date","newIDs","newVirus","newHost","newCross","plate.transfer","ID.plate","newID.plate"
"hi3b","C4","P3C4","13s1xE","FL13",NA,"FL13s","1x","E","susceptible","high","T2","5/22/18",26549,2018-05-30 18:56:51,"2018-05-30","M1S1xE",NA,"M1","M1S","hi3b T2","13s1xE hi3b","M1S1xE hi3b"
"hi3b","C5","P3C5","blank","blank","blank","blank","blank","blank","blank","high","T2","5/22/18",30,2018-05-30 18:56:51,"2018-05-30","blank","blank","blank","blank","hi3b T2","blank hi3b","blank hi3b"
"hi3b","C6","P3C6","1322v103xD","FL13","22v","FL13x22v","10^3x","D","resistant","high","T2","5/22/18",132,2018-05-30 18:56:51,"2018-05-30","M1V2103xD","V2","M1","M1V2","hi3b T2","1322v103xD hi3b","M1V2103xD hi3b"
"hi3b","D2","P3D2","1322v102xD","FL13","22v","FL13x22v","10^2x","D","resistant","high","T2","5/22/18",1612,2018-05-30 18:56:51,"2018-05-30","M1V2102xD","V2","M1","M1V2","hi3b T2","1322v102xD hi3b","M1V2102xD hi3b"
"hi3b","D3","P3D3","1328v1xF","FL13","28v","FL13x28v","1x","F","resistant","high","T2","5/22/18",1850,2018-05-30 18:56:51,"2018-05-30","M1V31xF","V3","M1","M1V3","hi3b T2","1328v1xF hi3b","M1V31xF hi3b"
"hi3b","D4","P3D4","42s102xD","FL42",NA,"FL42s","10^2x","D","susceptible","high","T2","5/22/18",116,2018-05-30 18:56:51,"2018-05-30","M2S102xD",NA,"M2","M2S","hi3b T2","42s102xD hi3b","M2S102xD hi3b"
"hi3b","D5","P3D5","1322v1xD","FL13","22v","FL13x22v","1x","D","resistant","high","T2","5/22/18",1408,2018-05-30 18:56:51,"2018-05-30","M1V21xD","V2","M1","M1V2","hi3b T2","1322v1xD hi3b","M1V21xD hi3b"
"hi3b","D6","P3D6","42s10xD","FL42",NA,"FL42s","10x","D","susceptible","high","T2","5/22/18",40961,2018-05-30 18:56:51,"2018-05-30","M2S10xD",NA,"M2","M2S","hi3b T2","42s10xD hi3b","M2S10xD hi3b"
"hi3b","A1","P3A1","1322v102xE","FL13","22v","FL13x22v","10^2x","E","resistant","high","T3","5/22/18",71,2018-05-30 19:04:11,"2018-05-30","M1V2102xE","V2","M1","M1V2","hi3b T3","1322v102xE hi3b","M1V2102xE hi3b"
"hi3b","A2","P3A2","42s10xE","FL42",NA,"FL42s","10x","E","susceptible","high","T3","5/22/18",499,2018-05-30 19:04:11,"2018-05-30","M2S10xE",NA,"M2","M2S","hi3b T3","42s10xE hi3b","M2S10xE hi3b"
"hi3b","A3","P3A3","42s1xE","FL42",NA,"FL42s","1x","E","susceptible","high","T3","5/22/18",409,2018-05-30 19:04:11,"2018-05-30","M2S1xE",NA,"M2","M2S","hi3b T3","42s1xE hi3b","M2S1xE hi3b"
"hi3b","A4","P3A4","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",34,2018-05-30 19:04:11,"2018-05-30","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","A5","P3A5","1328v1xA","FL13","28v","FL13x28v","1x","A","resistant","high","T3","5/22/18",442,2018-05-30 19:04:11,"2018-05-30","M1V31xA","V3","M1","M1V3","hi3b T3","1328v1xA hi3b","M1V31xA hi3b"
"hi3b","A6","P3A6","1313v10xD","FL13","13v","FL13x13v","10x","D","resistant","high","T3","5/22/18",34,2018-05-30 19:04:11,"2018-05-30","M1V110xD","V1","M1","M1V1","hi3b T3","1313v10xD hi3b","M1V110xD hi3b"
"hi3b","B1","P3B1","4222v10xE","FL42","22v","FL42x22v","10x","E","resistant","high","T3","5/22/18",422,2018-05-30 19:04:11,"2018-05-30","M2V210xE","V2","M2","M2V2","hi3b T3","4222v10xE hi3b","M2V210xE hi3b"
"hi3b","B2","P3B2","13103xE","FL13",NA,"FL13s","10^3x","E","susceptible","high","T3","5/22/18",2482,2018-05-30 19:04:11,"2018-05-30","M1S103xE",NA,"M1","M1S","hi3b T3","13103xE hi3b","M1S103xE hi3b"
"hi3b","B3","P3B3","4228v10xE","FL42","28v","FL42x28v","10x","E","resistant","high","T3","5/22/18",129,2018-05-30 19:04:11,"2018-05-30","M2V310xE","V3","M2","M2V3","hi3b T3","4228v10xE hi3b","M2V310xE hi3b"
"hi3b","B4","P3B4","42s1xD","FL42",NA,"FL42s","1x","D","susceptible","high","T3","5/22/18",566,2018-05-30 19:04:11,"2018-05-30","M2S1xD",NA,"M2","M2S","hi3b T3","42s1xD hi3b","M2S1xD hi3b"
"hi3b","B5","P3B5","1322v1xA","FL13","22v","FL13x22v","1x","A","resistant","high","T3","5/22/18",141,2018-05-30 19:04:11,"2018-05-30","M1V21xA","V2","M1","M1V2","hi3b T3","1322v1xA hi3b","M1V21xA hi3b"
"hi3b","B6","P3B6","4222v102xE","FL42","22v","FL42x22v","10^2x","E","resistant","high","T3","5/22/18",1036,2018-05-30 19:04:11,"2018-05-30","M2V2102xE","V2","M2","M2V2","hi3b T3","4222v102xE hi3b","M2V2102xE hi3b"
"hi3b","C1","P3C1","4242v1xD","FL42","42v","FL42x42v","1x","D","resistant","high","T3","5/22/18",34,2018-05-30 19:04:11,"2018-05-30","M2V41xD","V4","M2","M2V4","hi3b T3","4242v1xD hi3b","M2V41xD hi3b"
"hi3b","C2","P3C2","4228v1xE","FL42","28v","FL42x28v","1x","E","resistant","high","T3","5/22/18",843,2018-05-30 19:04:11,"2018-05-30","M2V31xE","V3","M2","M2V3","hi3b T3","4228v1xE hi3b","M2V31xE hi3b"
"hi3b","C3","P3C3","13s10xE","FL13",NA,"FL13s","10x","E","susceptible","high","T3","5/22/18",153,2018-05-30 19:04:11,"2018-05-30","M1S10xE",NA,"M1","M1S","hi3b T3","13s10xE hi3b","M1S10xE hi3b"
"hi3b","C4","P3C4","13s1xE","FL13",NA,"FL13s","1x","E","susceptible","high","T3","5/22/18",302,2018-05-30 19:04:11,"2018-05-30","M1S1xE",NA,"M1","M1S","hi3b T3","13s1xE hi3b","M1S1xE hi3b"
"hi3b","C5","P3C5","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",32,2018-05-30 19:04:11,"2018-05-30","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","C6","P3C6","1322v103xD","FL13","22v","FL13x22v","10^3x","D","resistant","high","T3","5/22/18",42,2018-05-30 19:04:11,"2018-05-30","M1V2103xD","V2","M1","M1V2","hi3b T3","1322v103xD hi3b","M1V2103xD hi3b"
"hi3b","D1","P3D1","42s103xD","FL42",NA,"FL42s","10^3x","D","susceptible","high","T3","5/22/18",2696,2018-05-30 19:04:11,"2018-05-30","M2S103xD",NA,"M2","M2S","hi3b T3","42s103xD hi3b","M2S103xD hi3b"
"hi3b","D2","P3D2","1322v102xD","FL13","22v","FL13x22v","10^2x","D","resistant","high","T3","5/22/18",257,2018-05-30 19:04:11,"2018-05-30","M1V2102xD","V2","M1","M1V2","hi3b T3","1322v102xD hi3b","M1V2102xD hi3b"
"hi3b","D3","P3D3","1328v1xF","FL13","28v","FL13x28v","1x","F","resistant","high","T3","5/22/18",230,2018-05-30 19:04:11,"2018-05-30","M1V31xF","V3","M1","M1V3","hi3b T3","1328v1xF hi3b","M1V31xF hi3b"
"hi3b","D4","P3D4","42s102xD","FL42",NA,"FL42s","10^2x","D","susceptible","high","T3","5/22/18",44,2018-05-30 19:04:11,"2018-05-30","M2S102xD",NA,"M2","M2S","hi3b T3","42s102xD hi3b","M2S102xD hi3b"
"hi3b","D5","P3D5","1322v1xD","FL13","22v","FL13x22v","1x","D","resistant","high","T3","5/22/18",189,2018-05-30 19:04:11,"2018-05-30","M1V21xD","V2","M1","M1V2","hi3b T3","1322v1xD hi3b","M1V21xD hi3b"
"hi3b","D6","P3D6","42s10xD","FL42",NA,"FL42s","10x","D","susceptible","high","T3","5/22/18",985,2018-05-30 19:04:11,"2018-05-30","M2S10xD",NA,"M2","M2S","hi3b T3","42s10xD hi3b","M2S10xD hi3b"
"hi3b","A1","P3A1","1322v102xE","FL13","22v","FL13x22v","10^2x","E","resistant","high","T3","5/22/18",350,2018-05-31 15:12:47,"2018-05-31","M1V2102xE","V2","M1","M1V2","hi3b T3","1322v102xE hi3b","M1V2102xE hi3b"
"hi3b","A2","P3A2","42s10xE","FL42",NA,"FL42s","10x","E","susceptible","high","T3","5/22/18",3619,2018-05-31 15:12:47,"2018-05-31","M2S10xE",NA,"M2","M2S","hi3b T3","42s10xE hi3b","M2S10xE hi3b"
"hi3b","A3","P3A3","42s1xE","FL42",NA,"FL42s","1x","E","susceptible","high","T3","5/22/18",1655,2018-05-31 15:12:47,"2018-05-31","M2S1xE",NA,"M2","M2S","hi3b T3","42s1xE hi3b","M2S1xE hi3b"
"hi3b","A4","P3A4","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",33,2018-05-31 15:12:47,"2018-05-31","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","A5","P3A5","1328v1xA","FL13","28v","FL13x28v","1x","A","resistant","high","T3","5/22/18",789,2018-05-31 15:12:47,"2018-05-31","M1V31xA","V3","M1","M1V3","hi3b T3","1328v1xA hi3b","M1V31xA hi3b"
"hi3b","A6","P3A6","1313v10xD","FL13","13v","FL13x13v","10x","D","resistant","high","T3","5/22/18",33,2018-05-31 15:12:47,"2018-05-31","M1V110xD","V1","M1","M1V1","hi3b T3","1313v10xD hi3b","M1V110xD hi3b"
"hi3b","B1","P3B1","4222v10xE","FL42","22v","FL42x22v","10x","E","resistant","high","T3","5/22/18",769,2018-05-31 15:12:47,"2018-05-31","M2V210xE","V2","M2","M2V2","hi3b T3","4222v10xE hi3b","M2V210xE hi3b"
"hi3b","B2","P3B2","13103xE","FL13",NA,"FL13s","10^3x","E","susceptible","high","T3","5/22/18",19683,2018-05-31 15:12:47,"2018-05-31","M1S103xE",NA,"M1","M1S","hi3b T3","13103xE hi3b","M1S103xE hi3b"
"hi3b","B3","P3B3","4228v10xE","FL42","28v","FL42x28v","10x","E","resistant","high","T3","5/22/18",772,2018-05-31 15:12:47,"2018-05-31","M2V310xE","V3","M2","M2V3","hi3b T3","4228v10xE hi3b","M2V310xE hi3b"
"hi3b","B4","P3B4","42s1xD","FL42",NA,"FL42s","1x","D","susceptible","high","T3","5/22/18",1153,2018-05-31 15:12:47,"2018-05-31","M2S1xD",NA,"M2","M2S","hi3b T3","42s1xD hi3b","M2S1xD hi3b"
"hi3b","B5","P3B5","1322v1xA","FL13","22v","FL13x22v","1x","A","resistant","high","T3","5/22/18",378,2018-05-31 15:12:47,"2018-05-31","M1V21xA","V2","M1","M1V2","hi3b T3","1322v1xA hi3b","M1V21xA hi3b"
"hi3b","B6","P3B6","4222v102xE","FL42","22v","FL42x22v","10^2x","E","resistant","high","T3","5/22/18",1464,2018-05-31 15:12:47,"2018-05-31","M2V2102xE","V2","M2","M2V2","hi3b T3","4222v102xE hi3b","M2V2102xE hi3b"
"hi3b","C1","P3C1","4242v1xD","FL42","42v","FL42x42v","1x","D","resistant","high","T3","5/22/18",33,2018-05-31 15:12:47,"2018-05-31","M2V41xD","V4","M2","M2V4","hi3b T3","4242v1xD hi3b","M2V41xD hi3b"
"hi3b","C2","P3C2","4228v1xE","FL42","28v","FL42x28v","1x","E","resistant","high","T3","5/22/18",2209,2018-05-31 15:12:47,"2018-05-31","M2V31xE","V3","M2","M2V3","hi3b T3","4228v1xE hi3b","M2V31xE hi3b"
"hi3b","C3","P3C3","13s10xE","FL13",NA,"FL13s","10x","E","susceptible","high","T3","5/22/18",241,2018-05-31 15:12:47,"2018-05-31","M1S10xE",NA,"M1","M1S","hi3b T3","13s10xE hi3b","M1S10xE hi3b"
"hi3b","C4","P3C4","13s1xE","FL13",NA,"FL13s","1x","E","susceptible","high","T3","5/22/18",1306,2018-05-31 15:12:47,"2018-05-31","M1S1xE",NA,"M1","M1S","hi3b T3","13s1xE hi3b","M1S1xE hi3b"
"hi3b","C5","P3C5","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",31,2018-05-31 15:12:47,"2018-05-31","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","C6","P3C6","1322v103xD","FL13","22v","FL13x22v","10^3x","D","resistant","high","T3","5/22/18",94,2018-05-31 15:12:47,"2018-05-31","M1V2103xD","V2","M1","M1V2","hi3b T3","1322v103xD hi3b","M1V2103xD hi3b"
"hi3b","D1","P3D1","42s103xD","FL42",NA,"FL42s","10^3x","D","susceptible","high","T3","5/22/18",8857,2018-05-31 15:12:47,"2018-05-31","M2S103xD",NA,"M2","M2S","hi3b T3","42s103xD hi3b","M2S103xD hi3b"
"hi3b","D2","P3D2","1322v102xD","FL13","22v","FL13x22v","10^2x","D","resistant","high","T3","5/22/18",903,2018-05-31 15:12:47,"2018-05-31","M1V2102xD","V2","M1","M1V2","hi3b T3","1322v102xD hi3b","M1V2102xD hi3b"
"hi3b","D3","P3D3","1328v1xF","FL13","28v","FL13x28v","1x","F","resistant","high","T3","5/22/18",725,2018-05-31 15:12:47,"2018-05-31","M1V31xF","V3","M1","M1V3","hi3b T3","1328v1xF hi3b","M1V31xF hi3b"
"hi3b","D4","P3D4","42s102xD","FL42",NA,"FL42s","10^2x","D","susceptible","high","T3","5/22/18",70,2018-05-31 15:12:47,"2018-05-31","M2S102xD",NA,"M2","M2S","hi3b T3","42s102xD hi3b","M2S102xD hi3b"
"hi3b","D5","P3D5","1322v1xD","FL13","22v","FL13x22v","1x","D","resistant","high","T3","5/22/18",501,2018-05-31 15:12:47,"2018-05-31","M1V21xD","V2","M1","M1V2","hi3b T3","1322v1xD hi3b","M1V21xD hi3b"
"hi3b","D6","P3D6","42s10xD","FL42",NA,"FL42s","10x","D","susceptible","high","T3","5/22/18",4412,2018-05-31 15:12:47,"2018-05-31","M2S10xD",NA,"M2","M2S","hi3b T3","42s10xD hi3b","M2S10xD hi3b"
"hi3b","A1","P3A1","1322v102xE","FL13","22v","FL13x22v","10^2x","E","resistant","high","T3","5/22/18",1232,2018-06-02 16:20:48,"2018-06-02","M1V2102xE","V2","M1","M1V2","hi3b T3","1322v102xE hi3b","M1V2102xE hi3b"
"hi3b","A2","P3A2","42s10xE","FL42",NA,"FL42s","10x","E","susceptible","high","T3","5/22/18",21043,2018-06-02 16:20:48,"2018-06-02","M2S10xE",NA,"M2","M2S","hi3b T3","42s10xE hi3b","M2S10xE hi3b"
"hi3b","A3","P3A3","42s1xE","FL42",NA,"FL42s","1x","E","susceptible","high","T3","5/22/18",9505,2018-06-02 16:20:48,"2018-06-02","M2S1xE",NA,"M2","M2S","hi3b T3","42s1xE hi3b","M2S1xE hi3b"
"hi3b","A4","P3A4","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",31,2018-06-02 16:20:48,"2018-06-02","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","A5","P3A5","1328v1xA","FL13","28v","FL13x28v","1x","A","resistant","high","T3","5/22/18",8180,2018-06-02 16:20:48,"2018-06-02","M1V31xA","V3","M1","M1V3","hi3b T3","1328v1xA hi3b","M1V31xA hi3b"
"hi3b","A6","P3A6","1313v10xD","FL13","13v","FL13x13v","10x","D","resistant","high","T3","5/22/18",31,2018-06-02 16:20:48,"2018-06-02","M1V110xD","V1","M1","M1V1","hi3b T3","1313v10xD hi3b","M1V110xD hi3b"
"hi3b","B1","P3B1","4222v10xE","FL42","22v","FL42x22v","10x","E","resistant","high","T3","5/22/18",3396,2018-06-02 16:20:48,"2018-06-02","M2V210xE","V2","M2","M2V2","hi3b T3","4222v10xE hi3b","M2V210xE hi3b"
"hi3b","B2","P3B2","13103xE","FL13",NA,"FL13s","10^3x","E","susceptible","high","T3","5/22/18",29668,2018-06-02 16:20:48,"2018-06-02","M1S103xE",NA,"M1","M1S","hi3b T3","13103xE hi3b","M1S103xE hi3b"
"hi3b","B3","P3B3","4228v10xE","FL42","28v","FL42x28v","10x","E","resistant","high","T3","5/22/18",10166,2018-06-02 16:20:48,"2018-06-02","M2V310xE","V3","M2","M2V3","hi3b T3","4228v10xE hi3b","M2V310xE hi3b"
"hi3b","B4","P3B4","42s1xD","FL42",NA,"FL42s","1x","D","susceptible","high","T3","5/22/18",9121,2018-06-02 16:20:48,"2018-06-02","M2S1xD",NA,"M2","M2S","hi3b T3","42s1xD hi3b","M2S1xD hi3b"
"hi3b","B5","P3B5","1322v1xA","FL13","22v","FL13x22v","1x","A","resistant","high","T3","5/22/18",2464,2018-06-02 16:20:48,"2018-06-02","M1V21xA","V2","M1","M1V2","hi3b T3","1322v1xA hi3b","M1V21xA hi3b"
"hi3b","B6","P3B6","4222v102xE","FL42","22v","FL42x22v","10^2x","E","resistant","high","T3","5/22/18",6421,2018-06-02 16:20:48,"2018-06-02","M2V2102xE","V2","M2","M2V2","hi3b T3","4222v102xE hi3b","M2V2102xE hi3b"
"hi3b","C1","P3C1","4242v1xD","FL42","42v","FL42x42v","1x","D","resistant","high","T3","5/22/18",33,2018-06-02 16:20:48,"2018-06-02","M2V41xD","V4","M2","M2V4","hi3b T3","4242v1xD hi3b","M2V41xD hi3b"
"hi3b","C2","P3C2","4228v1xE","FL42","28v","FL42x28v","1x","E","resistant","high","T3","5/22/18",45067,2018-06-02 16:20:48,"2018-06-02","M2V31xE","V3","M2","M2V3","hi3b T3","4228v1xE hi3b","M2V31xE hi3b"
"hi3b","C3","P3C3","13s10xE","FL13",NA,"FL13s","10x","E","susceptible","high","T3","5/22/18",10122,2018-06-02 16:20:48,"2018-06-02","M1S10xE",NA,"M1","M1S","hi3b T3","13s10xE hi3b","M1S10xE hi3b"
"hi3b","C4","P3C4","13s1xE","FL13",NA,"FL13s","1x","E","susceptible","high","T3","5/22/18",14449,2018-06-02 16:20:48,"2018-06-02","M1S1xE",NA,"M1","M1S","hi3b T3","13s1xE hi3b","M1S1xE hi3b"
"hi3b","C5","P3C5","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",30,2018-06-02 16:20:48,"2018-06-02","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","C6","P3C6","1322v103xD","FL13","22v","FL13x22v","10^3x","D","resistant","high","T3","5/22/18",595,2018-06-02 16:20:48,"2018-06-02","M1V2103xD","V2","M1","M1V2","hi3b T3","1322v103xD hi3b","M1V2103xD hi3b"
"hi3b","D2","P3D2","1322v102xD","FL13","22v","FL13x22v","10^2x","D","resistant","high","T3","5/22/18",4891,2018-06-02 16:20:48,"2018-06-02","M1V2102xD","V2","M1","M1V2","hi3b T3","1322v102xD hi3b","M1V2102xD hi3b"
"hi3b","D3","P3D3","1328v1xF","FL13","28v","FL13x28v","1x","F","resistant","high","T3","5/22/18",16991,2018-06-02 16:20:48,"2018-06-02","M1V31xF","V3","M1","M1V3","hi3b T3","1328v1xF hi3b","M1V31xF hi3b"
"hi3b","D4","P3D4","42s102xD","FL42",NA,"FL42s","10^2x","D","susceptible","high","T3","5/22/18",1742,2018-06-02 16:20:48,"2018-06-02","M2S102xD",NA,"M2","M2S","hi3b T3","42s102xD hi3b","M2S102xD hi3b"
"hi3b","D5","P3D5","1322v1xD","FL13","22v","FL13x22v","1x","D","resistant","high","T3","5/22/18",11289,2018-06-02 16:20:48,"2018-06-02","M1V21xD","V2","M1","M1V2","hi3b T3","1322v1xD hi3b","M1V21xD hi3b"
"hi3b","D6","P3D6","42s10xD","FL42",NA,"FL42s","10x","D","susceptible","high","T3","5/22/18",16222,2018-06-02 16:20:48,"2018-06-02","M2S10xD",NA,"M2","M2S","hi3b T3","42s10xD hi3b","M2S10xD hi3b"
"hi3b","A1","P3A1","1322v102xE","FL13","22v","FL13x22v","10^2x","E","resistant","high","T3","5/22/18",24712,2018-06-04 15:39:10,"2018-06-04","M1V2102xE","V2","M1","M1V2","hi3b T3","1322v102xE hi3b","M1V2102xE hi3b"
"hi3b","A3","P3A3","42s1xE","FL42",NA,"FL42s","1x","E","susceptible","high","T3","5/22/18",53964,2018-06-04 15:39:10,"2018-06-04","M2S1xE",NA,"M2","M2S","hi3b T3","42s1xE hi3b","M2S1xE hi3b"
"hi3b","A4","P3A4","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",31,2018-06-04 15:39:10,"2018-06-04","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","A5","P3A5","1328v1xA","FL13","28v","FL13x28v","1x","A","resistant","high","T3","5/22/18",28406,2018-06-04 15:39:10,"2018-06-04","M1V31xA","V3","M1","M1V3","hi3b T3","1328v1xA hi3b","M1V31xA hi3b"
"hi3b","A6","P3A6","1313v10xD","FL13","13v","FL13x13v","10x","D","resistant","high","T3","5/22/18",32,2018-06-04 15:39:10,"2018-06-04","M1V110xD","V1","M1","M1V1","hi3b T3","1313v10xD hi3b","M1V110xD hi3b"
"hi3b","B1","P3B1","4222v10xE","FL42","22v","FL42x22v","10x","E","resistant","high","T3","5/22/18",4393,2018-06-04 15:39:10,"2018-06-04","M2V210xE","V2","M2","M2V2","hi3b T3","4222v10xE hi3b","M2V210xE hi3b"
"hi3b","B2","P3B2","13103xE","FL13",NA,"FL13s","10^3x","E","susceptible","high","T3","5/22/18",59004,2018-06-04 15:39:10,"2018-06-04","M1S103xE",NA,"M1","M1S","hi3b T3","13103xE hi3b","M1S103xE hi3b"
"hi3b","B4","P3B4","42s1xD","FL42",NA,"FL42s","1x","D","susceptible","high","T3","5/22/18",53061,2018-06-04 15:39:10,"2018-06-04","M2S1xD",NA,"M2","M2S","hi3b T3","42s1xD hi3b","M2S1xD hi3b"
"hi3b","B5","P3B5","1322v1xA","FL13","22v","FL13x22v","1x","A","resistant","high","T3","5/22/18",37070,2018-06-04 15:39:10,"2018-06-04","M1V21xA","V2","M1","M1V2","hi3b T3","1322v1xA hi3b","M1V21xA hi3b"
"hi3b","B6","P3B6","4222v102xE","FL42","22v","FL42x22v","10^2x","E","resistant","high","T3","5/22/18",47394,2018-06-04 15:39:10,"2018-06-04","M2V2102xE","V2","M2","M2V2","hi3b T3","4222v102xE hi3b","M2V2102xE hi3b"
"hi3b","C1","P3C1","4242v1xD","FL42","42v","FL42x42v","1x","D","resistant","high","T3","5/22/18",33,2018-06-04 15:39:10,"2018-06-04","M2V41xD","V4","M2","M2V4","hi3b T3","4242v1xD hi3b","M2V41xD hi3b"
"hi3b","C3","P3C3","13s10xE","FL13",NA,"FL13s","10x","E","susceptible","high","T3","5/22/18",39084,2018-06-04 15:39:10,"2018-06-04","M1S10xE",NA,"M1","M1S","hi3b T3","13s10xE hi3b","M1S10xE hi3b"
"hi3b","C4","P3C4","13s1xE","FL13",NA,"FL13s","1x","E","susceptible","high","T3","5/22/18",58384,2018-06-04 15:39:10,"2018-06-04","M1S1xE",NA,"M1","M1S","hi3b T3","13s1xE hi3b","M1S1xE hi3b"
"hi3b","C5","P3C5","blank","blank","blank","blank","blank","blank","blank","high","T3","5/22/18",29,2018-06-04 15:39:10,"2018-06-04","blank","blank","blank","blank","hi3b T3","blank hi3b","blank hi3b"
"hi3b","C6","P3C6","1322v103xD","FL13","22v","FL13x22v","10^3x","D","resistant","high","T3","5/22/18",14620,2018-06-04 15:39:10,"2018-06-04","M1V2103xD","V2","M1","M1V2","hi3b T3","1322v103xD hi3b","M1V2103xD hi3b"
"hi3b","D2","P3D2","1322v102xD","FL13","22v","FL13x22v","10^2x","D","resistant","high","T3","5/22/18",55991,2018-06-04 15:39:10,"2018-06-04","M1V2102xD","V2","M1","M1V2","hi3b T3","1322v102xD hi3b","M1V2102xD hi3b"
"hi3b","D3","P3D3","1328v1xF","FL13","28v","FL13x28v","1x","F","resistant","high","T3","5/22/18",58316,2018-06-04 15:39:10,"2018-06-04","M1V31xF","V3","M1","M1V3","hi3b T3","1328v1xF hi3b","M1V31xF hi3b"
"hi3b","D4","P3D4","42s102xD","FL42",NA,"FL42s","10^2x","D","susceptible","high","T3","5/22/18",4663,2018-06-04 15:39:10,"2018-06-04","M2S102xD",NA,"M2","M2S","hi3b T3","42s102xD hi3b","M2S102xD hi3b"
"hi3b","D5","P3D5","1322v1xD","FL13","22v","FL13x22v","1x","D","resistant","high","T3","5/22/18",46634,2018-06-04 15:39:10,"2018-06-04","M1V21xD","V2","M1","M1V2","hi3b T3","1322v1xD hi3b","M1V21xD hi3b"
"hi3b","D6","P3D6","42s10xD","FL42",NA,"FL42s","10x","D","susceptible","high","T3","5/22/18",38317,2018-06-04 15:39:10,"2018-06-04","M2S10xD",NA,"M2","M2S","hi3b T3","42s10xD hi3b","M2S10xD hi3b"
"hi3b","A1","P3A1","1322v102xE","FL13","22v","FL13x22v","10^2x","E","resistant","high","T4","5/22/18",915,2018-06-05 20:44:40,"2018-06-05","M1V2102xE","V2","M1","M1V2","hi3b T4","1322v102xE hi3b","M1V2102xE hi3b"
"hi3b","A2","P3A2","42s10xE","FL42",NA,"FL42s","10x","E","susceptible","high","T4","5/22/18",1136,2018-06-05 20:44:40,"2018-06-05","M2S10xE",NA,"M2","M2S","hi3b T4","42s10xE hi3b","M2S10xE hi3b"
"hi3b","A3","P3A3","42s1xE","FL42",NA,"FL42s","1x","E","susceptible","high","T4","5/22/18",2288,2018-06-05 20:44:40,"2018-06-05","M2S1xE",NA,"M2","M2S","hi3b T4","42s1xE hi3b","M2S1xE hi3b"
"hi3b","A4","P3A4","blank","blank","blank","blank","blank","blank","blank","high","T4","5/22/18",28,2018-06-05 20:44:40,"2018-06-05","blank","blank","blank","blank","hi3b T4","blank hi3b","blank hi3b"
"hi3b","A5","P3A5","1328v1xA","FL13","28v","FL13x28v","1x","A","resistant","high","T4","5/22/18",104,2018-06-05 20:44:40,"2018-06-05","M1V31xA","V3","M1","M1V3","hi3b T4","1328v1xA hi3b","M1V31xA hi3b"
"hi3b","A6","P3A6","1313v10xD","FL13","13v","FL13x13v","10x","D","resistant","high","T4","5/22/18",29,2018-06-05 20:44:40,"2018-06-05","M1V110xD","V1","M1","M1V1","hi3b T4","1313v10xD hi3b","M1V110xD hi3b"
"hi3b","B1","P3B1","4222v10xE","FL42","22v","FL42x22v","10x","E","resistant","high","T4","5/22/18",178,2018-06-05 20:44:40,"2018-06-05","M2V210xE","V2","M2","M2V2","hi3b T4","4222v10xE hi3b","M2V210xE hi3b"
"hi3b","B2","P3B2","13103xE","FL13",NA,"FL13s","10^3x","E","susceptible","high","T4","5/22/18",626,2018-06-05 20:44:40,"2018-06-05","M1S103xE",NA,"M1","M1S","hi3b T4","13103xE hi3b","M1S103xE hi3b"
"hi3b","B3","P3B3","4228v10xE","FL42","28v","FL42x28v","10x","E","resistant","high","T4","5/22/18",2919,2018-06-05 20:44:40,"2018-06-05","M2V310xE","V3","M2","M2V3","hi3b T4","4228v10xE hi3b","M2V310xE hi3b"
"hi3b","B4","P3B4","42s1xD","FL42",NA,"FL42s","1x","D","susceptible","high","T4","5/22/18",521,2018-06-05 20:44:40,"2018-06-05","M2S1xD",NA,"M2","M2S","hi3b T4","42s1xD hi3b","M2S1xD hi3b"
"hi3b","B5","P3B5","1322v1xA","FL13","22v","FL13x22v","1x","A","resistant","high","T4","5/22/18",194,2018-06-05 20:44:40,"2018-06-05","M1V21xA","V2","M1","M1V2","hi3b T4","1322v1xA hi3b","M1V21xA hi3b"
"hi3b","B6","P3B6","4222v102xE","FL42","22v","FL42x22v","10^2x","E","resistant","high","T4","5/22/18",366,2018-06-05 20:44:40,"2018-06-05","M2V2102xE","V2","M2","M2V2","hi3b T4","4222v102xE hi3b","M2V2102xE hi3b"
